line_qual,Pres,T,T_err,Dust,Dust_err,H2Ovap,H2Ovap_err,H2Oice,H2Oice_err,CO2ice,CO2ice_err,Alt,Lat,Lon,Prof#
0,34.414,158.266,0.23,1.3876e-09,1.0416e-06,,,4.0353000000000005e-05,1.5971e-05,,,28.857,59.211999999999996,-137.351,59899
0,30.37,157.459,0.221,1e-09,1.0443000000000001e-06,,,1.977e-05,1.3600999999999999e-05,,,29.881,59.245,-137.304,59899
0,26.802,156.839,0.198,1e-09,1.0451e-06,,,1.0511e-05,1.1705e-05,,,30.9,59.278,-137.256,59899
0,23.651999999999997,156.418,0.192,1e-09,1.0451e-06,,,5.8053999999999995e-06,1.0895999999999999e-05,,,31.916999999999998,59.312,-137.208,59899
0,20.873,156.213,0.214,1e-09,1.0451e-06,,,2.8032e-06,1.1455999999999998e-05,,,32.933,59.345,-137.161,59899
0,18.42,156.266,0.239,1e-09,1.0451e-06,,,1.0686e-06,1.1414000000000001e-05,,,33.949,59.379,-137.113,59899
0,16.256,156.631,0.252,1e-09,1.0451e-06,,,4.1255e-07,9.5451e-06,,,34.966,59.412,-137.065,59899
0,14.345999999999998,157.344,0.264,,,,,,,,,35.988,59.446000000000005,-137.016,59899
0,12.66,158.40200000000002,0.294,,,,,,,,,37.016,59.48,-136.967,59899
0,11.173,159.725,0.32,,,,,,,,,38.052,59.513999999999996,-136.917,59899
0,9.8597,161.153,0.321,,,,,,,,,39.098,59.548,-136.86700000000002,59899
0,8.7012,162.553,0.319,,,,,,,,,40.154,59.583,-136.816,59899
0,7.6788,163.84599999999998,0.336,,,,,,,,,41.22,59.619,-136.765,59899
0,6.7765,164.97299999999998,0.39399999999999996,,,,,,,,,42.293,59.653999999999996,-136.71200000000002,59899
0,5.9802,165.82,0.434,,,,,,,,,43.373999999999995,59.69,-136.66,59899
0,5.2775,166.206,0.465,,,,,,,,,44.46,59.727,-136.606,59899
0,4.6574,165.986,0.509,,,,,,,,,45.547,59.763000000000005,-136.553,59899
0,4.1101,165.174,0.593,,,,,,,,,46.631,59.799,-136.499,59899
0,3.6272,164.0,0.594,,,,,,,,,47.71,59.835,-136.446,59899
0,3.201,162.71200000000002,0.564,,,,,,,,,48.781000000000006,59.871,-136.392,59899
0,2.8249,161.445,0.586,,,,,,,,,49.843999999999994,59.907,-136.339,59899
0,2.4929,160.259,0.7040000000000001,,,,,,,,,50.9,59.942,-136.286,59899
0,2.2,159.183,0.813,,,,,,,,,51.949,59.977,-136.233,59899
0,1.9415,158.283,0.789,,,,,,,,,52.993,60.012,-136.18,59899
0,1.7134,157.637,0.7859999999999999,,,,,,,,,54.032,60.047,-136.127,59899
0,1.512,157.278,0.9109999999999999,,,,,,,,,55.068000000000005,60.082,-136.07399999999998,59899
0,1.3344,157.187,1.028,,,,,,,,,56.103,60.117,-136.02100000000002,59899
0,1.1776,157.317,0.9620000000000001,,,,,,,,,57.14,60.152,-135.968,59899
0,1.0392,157.641,0.883,,,,,,,,,58.178000000000004,60.188,-135.914,59899
0,0.9171,158.148,0.922,,,,,,,,,59.218999999999994,60.223,-135.86,59899
0,0.80934,158.838,1.192,,,,,,,,,60.266000000000005,60.258,-135.805,59899
0,0.71424,159.737,1.288,,,,,,,,,61.318000000000005,60.294,-135.75,59899
0,0.63031,160.914,1.254,,,,,,,,,62.376999999999995,60.33,-135.695,59899
0,0.55625,162.431,1.237,,,,,,,,,63.446000000000005,60.367,-135.638,59899
0,0.49088999999999994,164.296,1.4369999999999998,,,,,,,,,64.527,60.403999999999996,-135.58100000000002,59899
0,0.43321000000000004,166.264,1.626,,,,,,,,,65.622,60.441,-135.52200000000002,59899
0,0.3823,167.862,1.67,,,,,,,,,66.729,60.479,-135.463,59899
0,0.33738,168.774,1.7309999999999999,,,,,,,,,67.845,60.516999999999996,-135.403,59899
0,0.29774,168.925,1.861,,,,,,,,,68.96600000000001,60.556000000000004,-135.343,59899
0,0.26275,168.49400000000003,1.796,,,,,,,,,70.086,60.593999999999994,-135.282,59899
0,0.23188000000000003,167.702,1.631,,,,,,,,,71.202,60.633,-135.221,59899
0,0.20463,166.65200000000002,1.615,,,,,,,,,72.314,60.67100000000001,-135.16,59899
0,0.18059,165.386,1.9880000000000002,,,,,,,,,73.418,60.71,-135.099,59899
0,0.15937,163.945,2.225,,,,,,,,,74.515,60.747,-135.039,59899
0,0.14064000000000002,162.406,2.27,,,,,,,,,75.601,60.785,-134.97799999999998,59899
0,0.12412000000000001,160.82399999999998,2.489,,,,,,,,,76.678,60.823,-134.918,59899
0,0.10953,159.241,3.08,,,,,,,,,77.745,60.86,-134.859,59899
0,0.096661,157.778,3.51,,,,,,,,,78.80199999999999,60.896,-134.799,59899
0,0.085303,156.64700000000002,3.534,,,,,,,,,79.852,60.933,-134.74,59899
0,0.07528,156.011,3.552,,,,,,,,,80.896,60.97,-134.68,59899
0,0.066434,155.874,3.85,,,,,,,,,81.939,61.006,-134.621,59899
0,0.058628,155.964,4.187,,,,,,,,,82.98200000000001,61.043,-134.561,59899
0,0.051739,155.797,4.2589999999999995,,,,,,,,,84.025,61.07899999999999,-134.501,59899
0,0.04566,154.975,4.492,,,,,,,,,85.065,61.11600000000001,-134.441,59899
0,0.040293999999999996,153.401,5.292000000000001,,,,,,,,,86.09899999999999,61.152,-134.381,59899
0,0.03556,151.401,6.007000000000001,,,,,,,,,87.12,61.188,-134.321,59899
0,0.031381,149.494,6.315,,,,,,,,,88.13,61.224,-134.262,59899
0,0.027694,148.018,6.596,,,,,,,,,89.12799999999999,61.25899999999999,-134.203,59899
0,0.02444,147.05700000000002,7.591,,,,,,,,,90.119,61.294,-134.145,59899
0,0.021568,146.504,8.975,,,,,,,,,91.105,61.32899999999999,-134.086,59899
0,0.019034,146.204,10.092,,,,,,,,,92.089,61.364,-134.02700000000002,59899
0,0.016797,146.04399999999998,10.937000000000001,,,,,,,,,93.073,61.398999999999994,-133.969,59899
0,0.014824,145.96,11.652999999999999,,,,,,,,,94.056,61.434,-133.909,59899
0,0.013082,,,,,,,,,,,95.039,61.468999999999994,-133.85,59899
0,0.011545,,,,,,,,,,,96.022,61.504,-133.79,59899
0,0.010188,,,,,,,,,,,97.006,61.538999999999994,-133.73,59899
0,0.0089909,,,,,,,,,,,97.99,61.575,-133.67,59899
0,0.0079345,,,,,,,,,,,98.976,61.61,-133.609,59899
0,0.0070021,,,,,,,,,,,99.962,61.645,-133.548,59899
0,0.0061794,,,,,,,,,,,100.948,61.681000000000004,-133.487,59899
0,0.0054533,,,,,,,,,,,101.936,61.716,-133.42600000000002,59899
0,0.0048125,,,,,,,,,,,102.92399999999999,61.751999999999995,-133.364,59899
0,0.004247,,,,,,,,,,,103.912,61.788000000000004,-133.30100000000002,59899
0,1878.9,,,,,,,,,,,,,,60076
0,1658.2,,,,,,,,,,,,,,60076
0,1463.3,,,,,,,,,,,,,,60076
0,1291.4,,,,,,,,,,,,,,60076
0,1139.6,,,,,,,,,,,,,,60076
0,1005.7,,,,,,,,,,,,,,60076
0,887.54,,,,,,,,,,,,,,60076
0,783.26,,,,,,,,,,,0.08800000000000001,58.619,-166.90900000000002,60076
0,691.22,,,,,,,,,,,1.43,58.662,-166.854,60076
0,610.0,,,,,,,,,,,2.767,58.705,-166.798,60076
0,538.32,,,,,,,,,,,4.093999999999999,58.747,-166.743,60076
0,475.07,,,,,,,,,,,5.4079999999999995,58.79,-166.688,60076
0,419.25,,,,,,,,,,,6.706,58.832,-166.63299999999998,60076
0,369.98,,,,,,,,,,,7.989,58.873000000000005,-166.578,60076
0,326.51,,,,,,,,,,,9.258,58.913999999999994,-166.524,60076
0,288.14,,,,,,,,,,,10.513,58.955,-166.47099999999998,60076
0,254.29,192.467,1.197,0.00099942,3.1862e-05,,,1.0459000000000001e-05,1.7455e-05,,,11.753,58.995,-166.418,60076
0,224.41,190.328,0.7240000000000001,0.0010337,3.7174e-05,,,1.0103e-05,1.2298e-05,,,12.981,59.035,-166.365,60076
0,198.04,188.08,0.256,0.0013446,4.553e-05,,,1.4155e-05,6.9787e-06,,,14.196,59.074,-166.312,60076
0,174.77,185.604,0.14,0.0014921,4.8285e-05,,,2.0546999999999998e-05,4.4103e-06,,,15.397,59.113,-166.26,60076
0,154.23,182.829,0.126,0.001185,4.8936999999999996e-05,,,2.6513000000000002e-05,5.2182e-06,,,16.582,59.152,-166.208,60076
0,136.11,179.778,0.172,0.00061432,5.1346000000000006e-05,,,4.0832e-05,1.5095999999999999e-05,,,17.748,59.19,-166.157,60076
0,120.12,176.57299999999998,0.204,0.00019995,4.9348e-05,,,9.751700000000001e-05,4.8836000000000005e-05,,,18.895,59.228,-166.106,60076
0,106.0,173.343,0.158,5.4443999999999996e-05,3.3676999999999996e-05,,,0.00023144,6.9678e-05,,,20.022000000000002,59.265,-166.05700000000002,60076
0,93.54700000000001,170.179,0.13,1.5428e-05,1.5163e-05,,,0.00039865,6.2863e-05,,,21.13,59.301,-166.00799999999998,60076
0,82.555,167.136,0.128,4.4983e-06,5.0631e-06,,,0.00052194,5.650399999999999e-05,,,22.218000000000004,59.336999999999996,-165.959,60076
0,72.854,164.27700000000002,0.16,1.1311e-06,1.5174e-06,,,0.00055545,4.4136000000000006e-05,,,23.288,59.372,-165.91099999999997,60076
0,64.294,161.731,0.19399999999999998,2.1331e-07,1.0279000000000001e-06,,,0.00057362,2.2673e-05,,,24.340999999999998,59.406000000000006,-165.864,60076
0,56.739,159.641,0.221,3.9224e-08,1.0295999999999998e-06,,,0.00060593,1.4352e-05,,,25.38,59.441,-165.817,60076
0,50.071999999999996,158.071,0.248,8.424e-09,1.0328e-06,,,0.00060397,1.1692000000000001e-05,,,26.406999999999996,59.475,-165.771,60076
0,44.188,157.02100000000002,0.27899999999999997,2.2299000000000003e-09,1.0363e-06,,,0.00053471,1.129e-05,,,27.427,59.508,-165.72400000000002,60076
0,38.996,156.423,0.26899999999999996,1.0518e-09,1.0397e-06,,,0.00042731,1.3513e-05,,,28.441999999999997,59.542,-165.678,60076
0,34.414,156.161,0.217,1e-09,1.0432e-06,,,0.000338,1.2372000000000001e-05,,,29.455,59.575,-165.632,60076
0,30.37,156.161,0.19399999999999998,1e-09,1.045e-06,,,0.00026686,1.0842e-05,,,30.467,59.608999999999995,-165.585,60076
0,26.802,156.387,0.18899999999999997,1e-09,1.0459e-06,,,0.00020405,9.735800000000001e-06,,,31.480999999999998,59.643,-165.53900000000002,60076
0,23.651999999999997,156.83,0.22699999999999998,1e-09,1.0468e-06,,,0.00013689,1.0109e-05,,,32.498000000000005,59.676,-165.49200000000002,60076
0,20.873,157.491,0.22699999999999998,1e-09,1.0477e-06,,,7.852899999999999e-05,1.1536e-05,,,33.519,59.71,-165.44400000000002,60076
0,18.42,158.35,0.18,1e-09,1.0485e-06,,,4.404e-05,1.0858e-05,,,34.545,59.745,-165.396,60076
0,16.256,159.389,0.153,1e-09,1.0485e-06,,,2.4788e-05,1.0141e-05,,,35.578,59.778999999999996,-165.34799999999998,60076
0,14.345999999999998,160.595,0.152,1e-09,1.0485e-06,,,1.1726e-05,9.8877e-06,,,36.619,59.81399999999999,-165.299,60076
0,12.66,161.944,0.18899999999999997,1e-09,1.0485e-06,,,2.6481e-06,9.757999999999999e-06,,,37.67,59.849,-165.24900000000002,60076
0,11.173,163.379,0.19899999999999998,1e-09,1.0485e-06,,,2.0420000000000002e-07,5.1638e-06,,,38.729,59.885,-165.199,60076
0,9.8597,164.824,0.195,1e-09,1.0485e-06,,,2.5520999999999997e-08,1.2297e-06,,,39.799,59.92,-165.148,60076
0,8.7012,166.23,0.19899999999999998,,,,,,,,,40.879,59.957,-165.097,60076
0,7.6788,167.57299999999998,0.22,,,,,,,,,41.968999999999994,59.993,-165.045,60076
0,6.7765,168.85299999999998,0.212,,,,,,,,,43.067,60.03,-164.99200000000002,60076
0,5.9802,170.085,0.184,,,,,,,,,44.175,60.068000000000005,-164.938,60076
0,5.2775,171.27700000000002,0.175,,,,,,,,,45.291000000000004,60.105,-164.88400000000001,60076
0,4.6574,172.416,0.21100000000000002,,,,,,,,,46.415,60.144,-164.829,60076
0,4.1101,173.362,0.27,,,,,,,,,47.547,60.181999999999995,-164.774,60076
0,3.6272,173.78799999999998,0.315,,,,,,,,,48.685,60.22,-164.718,60076
0,3.201,173.525,0.363,,,,,,,,,49.824,60.25899999999999,-164.662,60076
0,2.8249,172.542,0.43,,,,,,,,,50.958999999999996,60.298,-164.605,60076
0,2.4929,171.054,0.489,,,,,,,,,52.086999999999996,60.336000000000006,-164.549,60076
0,2.2,169.405,0.525,,,,,,,,,53.206,60.373999999999995,-164.493,60076
0,1.9415,167.829,0.5760000000000001,,,,,,,,,54.315,60.412,-164.437,60076
0,1.7134,166.41099999999997,0.693,,,,,,,,,55.413999999999994,60.45,-164.382,60076
0,1.512,165.148,0.75,,,,,,,,,56.506,60.486999999999995,-164.327,60076
0,1.3344,164.072,0.7170000000000001,,,,,,,,,57.59,60.525,-164.271,60076
0,1.1776,163.219,0.725,,,,,,,,,58.668,60.562,-164.21599999999998,60076
0,1.0392,162.596,0.845,,,,,,,,,59.743,60.599,-164.16099999999997,60076
0,0.9171,162.083,1.062,,,,,,,,,60.81399999999999,60.636,-164.106,60076
0,0.80934,161.412,1.172,,,,,,,,,61.882,60.672,-164.05,60076
0,0.71424,160.335,1.2890000000000001,,,,,,,,,62.945,60.708999999999996,-163.995,60076
0,0.63031,158.756,1.531,,,,,,,,,64.0,60.746,-163.94,60076
0,0.55625,156.826,1.903,,,,,,,,,65.044,60.782,-163.885,60076
0,0.49088999999999994,154.963,2.2119999999999997,,,,,,,,,66.07600000000001,60.818000000000005,-163.83100000000002,60076
0,0.43321000000000004,153.55200000000002,2.445,,,,,,,,,67.098,60.853,-163.776,60076
0,0.3823,152.784,2.764,,,,,,,,,68.113,60.888999999999996,-163.72299999999998,60076
0,0.33738,152.665,3.1719999999999997,,,,,,,,,69.126,60.924,-163.668,60076
0,0.29774,153.107,3.122,,,,,,,,,70.14,60.958999999999996,-163.614,60076
0,0.26275,154.102,2.8310000000000004,,,,,,,,,71.16,60.995,-163.559,60076
0,0.23188000000000003,155.707,2.6430000000000002,,,,,,,,,72.189,61.031000000000006,-163.503,60076
0,0.20463,157.912,2.82,,,,,,,,,73.23100000000001,61.068000000000005,-163.447,60076
0,0.18059,160.429,2.9960000000000004,,,,,,,,,74.289,61.105,-163.389,60076
0,0.15937,162.66299999999998,3.0069999999999997,,,,,,,,,75.36399999999999,61.143,-163.33,60076
0,0.14064000000000002,164.108,3.057,,,,,,,,,76.452,61.181000000000004,-163.27,60076
0,0.12412000000000001,164.523,3.333,,,,,,,,,77.547,61.218999999999994,-163.21,60076
0,0.10953,164.141,3.1180000000000003,,,,,,,,,78.643,61.258,-163.149,60076
0,0.096661,163.297,2.696,,,,,,,,,79.735,61.297,-163.088,60076
0,0.085303,162.11,2.569,,,,,,,,,80.821,61.335,-163.02700000000002,60076
0,0.07528,160.63,2.911,,,,,,,,,81.899,61.373999999999995,-162.966,60076
0,0.066434,158.868,3.3489999999999998,,,,,,,,,82.96700000000001,61.412,-162.905,60076
0,0.058628,156.796,3.417,,,,,,,,,84.023,61.449,-162.845,60076
0,0.051739,154.389,3.6689999999999996,,,,,,,,,85.064,61.486000000000004,-162.786,60076
0,0.04566,151.692,4.638999999999999,,,,,,,,,86.089,61.523,-162.727,60076
0,0.040293999999999996,148.944,5.735,,,,,,,,,87.096,61.559,-162.66899999999998,60076
0,0.03556,146.536,6.412999999999999,,,,,,,,,88.086,61.593999999999994,-162.611,60076
0,0.031381,144.74200000000002,6.976,,,,,,,,,89.06299999999999,61.629,-162.554,60076
0,0.027694,143.614,8.077,,,,,,,,,90.031,61.663999999999994,-162.498,60076
0,0.02444,143.009,9.56,,,,,,,,,90.994,61.699,-162.441,60076
0,0.021568,142.701,10.811,,,,,,,,,91.954,61.733000000000004,-162.385,60076
0,0.019034,142.536,11.765999999999998,,,,,,,,,92.913,61.768,-162.328,60076
0,0.016797,142.451,12.592,,,,,,,,,93.87100000000001,61.803000000000004,-162.27100000000002,60076
0,0.014824,,,,,,,,,,,94.83,61.836999999999996,-162.214,60076
0,0.013082,,,,,,,,,,,95.789,61.872,-162.156,60076
0,0.011545,,,,,,,,,,,96.749,61.907,-162.09799999999998,60076
0,0.010188,,,,,,,,,,,97.709,61.942,-162.04,60076
0,0.0089909,,,,,,,,,,,98.67,61.977,-161.981,60076
0,0.0079345,,,,,,,,,,,99.633,62.012,-161.923,60076
0,0.0070021,,,,,,,,,,,100.596,62.047,-161.864,60076
0,0.0061794,,,,,,,,,,,101.56,62.082,-161.804,60076
0,0.0054533,,,,,,,,,,,102.525,62.118,-161.744,60076
0,0.0048125,,,,,,,,,,,103.491,62.153,-161.684,60076
0,0.004247,,,,,,,,,,,104.458,62.18899999999999,-161.624,60076
0,1878.9,,,,,,,,,,,,,,60820
0,1658.2,,,,,,,,,,,,,,60820
0,1463.3,,,,,,,,,,,,,,60820
0,1291.4,,,,,,,,,,,,,,60820
0,1139.6,,,,,,,,,,,,,,60820
0,1005.7,,,,,,,,,,,,,,60820
0,887.54,,,,,,,,,,,,,,60820
0,783.26,,,,,,,,,,,0.466,57.985,85.86,60820
0,691.22,,,,,,,,,,,1.757,58.026,85.915,60820
0,610.0,,,,,,,,,,,3.042,58.066,85.97,60820
0,538.32,,,,,,,,,,,4.317,58.106,86.025,60820
0,475.07,,,,,,,,,,,5.579,58.145,86.08,60820
0,419.25,,,,,,,,,,,6.824,58.184,86.134,60820
0,369.98,,,,,,,,,,,8.055,58.223,86.18799999999999,60820
0,326.51,,,,,,,,,,,9.272,58.261,86.241,60820
0,288.14,,,,,,,,,,,10.477,58.299,86.294,60820
0,254.29,,,,,,,,,,,11.669,58.336999999999996,86.34700000000001,60820
0,224.41,,,,,,,,,,,12.850999999999999,58.373999999999995,86.399,60820
0,198.04,,,,,,,,,,,14.023,58.411,86.45200000000001,60820
0,174.77,,,,,,,,,,,15.184000000000001,58.448,86.50399999999999,60820
0,154.23,,,,,,,,,,,16.335,58.485,86.555,60820
0,136.11,,,,,,,,,,,17.474,58.521,86.60700000000001,60820
0,120.12,173.507,0.813,0.0028753,0.00029226,,,0.00016778,5.205e-05,,,18.599,58.556999999999995,86.65799999999999,60820
0,106.0,171.13099999999997,0.39899999999999997,0.0012775,0.00010756,,,0.00042059,9.8384e-05,,,19.709,58.592,86.708,60820
0,93.54700000000001,168.69299999999998,0.203,0.00059036,4.4323e-05,,,0.0010022,0.00011702,,,20.805,58.626999999999995,86.758,60820
0,82.555,166.24200000000002,0.153,0.00026875,2.6325e-05,,,0.0016262,0.00011175,,,21.885,58.661,86.80799999999999,60820
0,72.854,163.83100000000002,0.145,0.00011344,1.5978e-05,,,0.001902,0.00010002,,,22.951,58.695,86.85600000000001,60820
0,64.294,161.525,0.17800000000000002,3.5456e-05,9.0664e-06,,,0.0016015,7.1166e-05,,,24.002,58.729,86.905,60820
0,56.739,159.42600000000002,0.22,6.7748e-06,3.8886e-06,,,0.0010323,3.464e-05,,,25.04,58.762,86.95299999999999,60820
0,50.071999999999996,157.64,0.247,1.2245999999999999e-06,1.5221e-06,,,0.00064321,1.7882e-05,,,26.065,58.795,87.001,60820
0,44.188,156.211,0.26899999999999996,2.6256e-07,1.0253e-06,,,0.00044577,1.3855e-05,,,27.081,58.828,87.04799999999999,60820
0,38.996,155.141,0.305,6.333599999999999e-08,1.0273e-06,,,0.00033885,1.2839e-05,,,28.09,58.86,87.095,60820
0,34.414,154.40200000000002,0.33399999999999996,1.6847000000000002e-08,1.0294e-06,,,0.00028723,1.4557e-05,,,29.093000000000004,58.893,87.14200000000001,60820
0,30.37,153.95,0.3,4.1468e-09,1.0314e-06,,,0.00026056,1.4898e-05,,,30.093000000000004,58.925,87.189,60820
0,26.802,153.754,0.24100000000000002,1.3199e-09,1.0337e-06,,,0.00023021,1.3409000000000002e-05,,,31.090999999999998,58.957,87.23700000000001,60820
0,23.651999999999997,153.795,0.204,1e-09,1.0363e-06,,,0.00018534,1.2105e-05,,,32.09,58.989,87.28399999999999,60820
0,20.873,154.061,0.205,1e-09,1.0390000000000001e-06,,,0.00011932,1.2122e-05,,,33.09,59.022,87.33200000000001,60820
0,18.42,154.539,0.218,1e-09,1.0416e-06,,,5.1343999999999995e-05,1.3634e-05,,,34.093,59.053999999999995,87.38,60820
0,16.256,155.219,0.20800000000000002,1e-09,1.0440999999999999e-06,,,1.5164e-05,1.4428e-05,,,35.1,59.086999999999996,87.428,60820
0,14.345999999999998,156.09799999999998,0.192,1e-09,1.0445000000000001e-06,,,4.8034e-06,1.3862e-05,,,36.113,59.12,87.477,60820
0,12.66,157.17,0.18899999999999997,1e-09,1.0436e-06,,,2.2162e-06,1.3181e-05,,,37.133,59.153,87.52600000000001,60820
0,11.173,158.395,0.223,1.4382e-09,1.0427e-06,,,3.234e-06,1.4507e-05,,,38.161,59.18600000000001,87.57600000000001,60820
0,9.8597,159.607,0.265,3.0675000000000004e-09,1.0417e-06,,,1.0331e-05,1.5478e-05,,,39.198,59.22,87.626,60820
0,8.7012,160.518,0.297,6.0573e-09,1.0409999999999999e-06,,,2.2684e-05,1.4854e-05,,,40.242,59.254,87.678,60820
0,7.6788,160.9,0.331,1.0106999999999999e-08,1.0408e-06,,,3.318e-05,1.3992000000000001e-05,,,41.291000000000004,59.288000000000004,87.729,60820
0,6.7765,160.649,0.37799999999999995,1.5522e-08,1.0408e-06,,,3.0274000000000002e-05,1.4114e-05,,,42.341,59.323,87.781,60820
0,5.9802,159.89,0.44299999999999995,3.0065e-08,2.2443000000000003e-06,,,1.6184e-05,1.5951e-05,,,43.388999999999996,59.357,87.833,60820
0,5.2775,158.997,0.49700000000000005,6.6426e-08,8.863e-06,,,7.446900000000001e-06,1.6279e-05,,,44.431999999999995,59.391000000000005,87.884,60820
0,4.6574,158.297,0.551,9.3852e-08,1.746e-05,,,3.8514e-06,1.5645e-05,,,45.47,59.425,87.936,60820
0,4.1101,157.96200000000002,0.613,,,,,,,,,46.506,59.458999999999996,87.988,60820
0,3.6272,158.015,0.691,,,,,,,,,47.541000000000004,59.493,88.04,60820
0,3.201,158.30100000000002,0.574,,,,,,,,,48.578,59.527,88.09200000000001,60820
0,2.8249,158.688,0.489,,,,,,,,,49.617,59.562,88.145,60820
0,2.4929,159.12,0.473,,,,,,,,,50.66,59.596000000000004,88.198,60820
0,2.2,159.57299999999998,0.546,,,,,,,,,51.707,59.631,88.251,60820
0,1.9415,160.013,0.6890000000000001,,,,,,,,,52.757,59.666000000000004,88.305,60820
0,1.7134,160.352,0.722,,,,,,,,,53.81100000000001,59.7,88.359,60820
0,1.512,160.49,0.748,,,,,,,,,54.86600000000001,59.736000000000004,88.414,60820
0,1.3344,160.39,0.862,,,,,,,,,55.923,59.771,88.469,60820
0,1.1776,160.116,1.032,,,,,,,,,56.978,59.806000000000004,88.524,60820
0,1.0392,159.846,1.091,,,,,,,,,58.033,59.841,88.579,60820
0,0.9171,159.747,1.1079999999999999,,,,,,,,,59.086999999999996,59.876000000000005,88.634,60820
0,0.80934,159.904,1.21,,,,,,,,,60.141999999999996,59.911,88.69,60820
0,0.71424,160.31799999999998,1.4369999999999998,,,,,,,,,61.199,59.946999999999996,88.74600000000001,60820
0,0.63031,160.937,1.379,,,,,,,,,62.261,59.982,88.802,60820
0,0.55625,161.738,1.258,,,,,,,,,63.327,60.018,88.859,60820
0,0.49088999999999994,162.721,1.234,,,,,,,,,64.40100000000001,60.053999999999995,88.917,60820
0,0.43321000000000004,163.87400000000002,1.4880000000000002,,,,,,,,,65.48100000000001,60.091,88.975,60820
0,0.3823,165.063,1.68,,,,,,,,,66.571,60.126999999999995,89.03399999999999,60820
0,0.33738,166.017,1.692,,,,,,,,,67.669,60.163999999999994,89.09299999999999,60820
0,0.29774,166.581,1.7480000000000002,,,,,,,,,68.77199999999999,60.202,89.15299999999999,60820
0,0.26275,166.72400000000002,1.9409999999999998,,,,,,,,,69.878,60.239,89.214,60820
0,0.23188000000000003,166.56599999999997,1.9909999999999999,,,,,,,,,70.985,60.277,89.275,60820
0,0.20463,166.25400000000002,1.8530000000000002,,,,,,,,,72.09100000000001,60.31399999999999,89.336,60820
0,0.18059,165.855,1.864,,,,,,,,,73.195,60.352,89.397,60820
0,0.15937,165.408,2.2769999999999997,,,,,,,,,74.298,60.388999999999996,89.459,60820
0,0.14064000000000002,164.99,2.54,,,,,,,,,75.398,60.427,89.521,60820
0,0.12412000000000001,164.757,2.6060000000000003,,,,,,,,,76.49600000000001,60.464,89.58200000000001,60820
0,0.10953,164.851,2.738,,,,,,,,,77.595,60.501999999999995,89.645,60820
0,0.096661,165.253,3.148,,,,,,,,,78.696,60.54,89.70700000000001,60820
0,0.085303,165.832,3.094,,,,,,,,,79.80199999999999,60.577,89.77,60820
0,0.07528,166.44,2.758,,,,,,,,,80.911,60.61600000000001,89.834,60820
0,0.066434,167.007,2.609,,,,,,,,,82.02600000000001,60.653999999999996,89.898,60820
0,0.058628,167.488,2.847,,,,,,,,,83.145,60.693000000000005,89.963,60820
0,0.051739,167.752,2.948,,,,,,,,,84.266,60.731,90.02799999999999,60820
0,0.04566,167.549,2.911,,,,,,,,,85.389,60.77,90.094,60820
0,0.040293999999999996,166.68599999999998,3.07,,,,,,,,,86.509,60.809,90.16,60820
0,0.03556,165.195,3.6919999999999997,,,,,,,,,87.62200000000001,60.847,90.225,60820
0,0.031381,163.548,3.832,,,,,,,,,88.725,60.886,90.291,60820
0,0.027694,162.101,3.927,,,,,,,,,89.818,60.924,90.35600000000001,60820
0,0.02444,160.989,4.379,,,,,,,,,90.90299999999999,60.961999999999996,90.421,60820
0,0.021568,160.167,5.271,,,,,,,,,91.98200000000001,60.998999999999995,90.486,60820
0,0.019034,159.516,6.025,,,,,,,,,93.057,61.037,90.551,60820
0,0.016797,158.976,6.644,,,,,,,,,94.12899999999999,61.074,90.616,60820
0,0.014824,158.519,7.209,,,,,,,,,95.199,61.111999999999995,90.681,60820
0,0.013082,,,,,,,,,,,96.266,61.148999999999994,90.74600000000001,60820
0,0.011545,,,,,,,,,,,97.331,61.187,90.81200000000001,60820
0,0.010188,,,,,,,,,,,98.395,61.224,90.87799999999999,60820
0,0.0089909,,,,,,,,,,,99.458,61.262,90.944,60820
0,0.0079345,,,,,,,,,,,100.52,61.299,91.01,60820
0,0.0070021,,,,,,,,,,,101.58200000000001,61.336999999999996,91.07700000000001,60820
0,0.0061794,,,,,,,,,,,102.64299999999999,61.373999999999995,91.14399999999999,60820
0,0.0054533,,,,,,,,,,,103.705,61.412,91.211,60820
0,0.0048125,,,,,,,,,,,104.76700000000001,61.45,91.279,60820
0,0.004247,,,,,,,,,,,105.82799999999999,61.486999999999995,91.34700000000001,60820
0,1878.9,,,,,,,,,,,,,,61360
0,1658.2,,,,,,,,,,,,,,61360
0,1463.3,,,,,,,,,,,,,,61360
0,1291.4,,,,,,,,,,,,,,61360
0,1139.6,,,,,,,,,,,,,,61360
0,1005.7,,,,,,,,,,,,,,61360
0,887.54,,,,,,,,,,,,,,61360
0,783.26,,,,,,,,,,,0.34700000000000003,56.81100000000001,6.749,61360
0,691.22,,,,,,,,,,,1.714,56.852,6.809,61360
0,610.0,,,,,,,,,,,3.072,56.893,6.87,61360
0,538.32,,,,,,,,,,,4.417,56.933,6.93,61360
0,475.07,,,,,,,,,,,5.742000000000001,56.974,6.989,61360
0,419.25,,,,,,,,,,,7.046,57.013000000000005,7.047999999999999,61360
0,369.98,,,,,,,,,,,8.328,57.052,7.106,61360
0,326.51,,,,,,,,,,,9.59,57.09,7.164,61360
0,288.14,,,,,,,,,,,10.83,57.128,7.22,61360
0,254.29,,,,,,,,,,,12.052,57.165,7.276,61360
